8:10,0
8:20,0
8:30,0
8:40,0
8:50,0
9:00,0
9:10,0
9:20,0
9:30,0
9:40,0
9:50,0
10:00,0
10:10,0
10:20,0
10:30,0
10:50,0
11:50,0
12:50,0
13:05,1
13:50,0
13:55,1
14:35,1
14:50,0
15:50,0
16:50,0
17:00,0
17:10,0
17:20,0
17:30,0
17:40,0
17:50,0
18:00,0
18:10,0
18:20,0
18:40,0
18:50,0
19:00,0
19:10,0
19:20,0
19:30,0
19:40,0
19:50,0
